id	sp_tag	sp_sp	sp_other	sp_csposition	tm_expaa	tm_first60	tm_predhel	tm_topology	tm_spcleaved	sl_location	sl_membrane	sl_nucleus	sl_cytoplasm	sl_extracellular	sl_mitochondrion	sl_cell_membrane	sl_ER	sl_plastid	sl_golgi	sl_lyso_vac	sl_peroxysome	seq_len	mol_wt	instab_idx	mean_vihinen_flex	mean_kd_hydro	mean_rose_hydro	gravy	isoelec_point	charge_at_pH	molar_ext_coef	tiny	small	aliphatic	aromatic	non_polar	polar	charged	basic	acidic	helix	turn	sheet	spp
Mare1s19047g093167	SP(Sec/SPI)	0.990742	0.009258	CS pos: 22-23. VFG-KA. Pr: 0.6551	0.00	0.00	0	o	1	Endoplasmic_reticulum	0.0458	0.002	0.013	0.2478	0.0142	0.0011	0.6242	0.0005	0.0076	0.0889	0.0006	272	31152.837300000043	47.565845588235305	1.00144391634981	-0.369234884965222	0.7233707865168539	-0.3801470588235297	7.750417137145996	0.4286563327499237	18700	0.2095588235294117	0.5220588235294118	0.286764705882353	0.1213235294117647	0.5220588235294118	0.4779411764705882	0.3088235294117648	0.1801470588235294	0.1286764705882353	0.2904411764705882	0.1764705882352941	0.2757352941176471	mare
Mare1s19144g093341	SP(Sec/SPI)	0.984081	0.015919	CS pos: 21-22. VNS-LT. Pr: 0.9029	0.00	0.00	0	o	1	Extracellular	0.0142	0.0001	0.0185	0.6749	0.0005	0.0035	0.0575	0.0001	0.0041	0.2408	0.0	231	25513.4164	31.368008658008677	1.0048377305877307	-0.5449431099873577	0.7160303413400757	-0.5753246753246757	6.7997850418090815	-1.0318738226657942	49890	0.3073593073593073	0.5367965367965368	0.2207792207792208	0.1168831168831169	0.5367965367965368	0.4632034632034632	0.2121212121212121	0.1125541125541125	0.0995670995670995	0.2683982683982684	0.316017316017316	0.1774891774891775	mare
Mare1s01927g028414	SP(Sec/SPI)	0.937143	0.062857	CS pos: 17-18. IIA-DD. Pr: 0.8423	0.00	0.00	0	o	1	Extracellular	0.0008	0.0019	0.0017	0.914	0.0023	0.0002	0.0743	0.0	0.0001	0.0054	0.0	261	29704.7518	46.48544061302683	1.0201412509448224	-1.0553013392857142	0.6955580357142856	-1.022605363984674	4.098739433288574	-35.857729060075684	9190	0.2068965517241379	0.3831417624521073	0.2030651340996168	0.0727969348659003	0.3831417624521073	0.6168582375478927	0.3026819923371647	0.0881226053639846	0.21455938697318	0.2337164750957854	0.2873563218390804	0.2413793103448275	mare
Mare1s01930g028440	SP(Sec/SPI)	0.937063	0.062937	CS pos: 22-23. VKS-DT. Pr: 0.8087	0.00	0.00	0	i	1	Endoplasmic_reticulum	0.0308	0.0015	0.0058	0.3631	0.0009	0.0007	0.5531	0.0	0.0009	0.0739	0.0	140	16309.473699999991	32.280714285714275	0.9988402399127588	-0.233968253968254	0.7251534391534392	-0.157142857142857	4.627228355407715	-5.825192314482626	19940	0.1714285714285714	0.5071428571428571	0.3357142857142857	0.1	0.5071428571428571	0.4928571428571428	0.2357142857142857	0.1	0.1357142857142857	0.3928571428571429	0.2	0.2357142857142857	mare
Mare1s19564g094038	OTHER	0.005902	0.994098		0.01	0.01	0	o	0	Cytoplasm	0.0987	0.0147	0.6032	0.0297	0.0586	0.021	0.0166	0.0454	0.065	0.0737	0.0722	236	25751.85910000001	33.69491525423729	1.0033688902873923	-0.1734075448361162	0.7227705627705627	-0.197457627118644	5.310887718200683	-8.7293082518459	27055	0.2966101694915254	0.5466101694915254	0.3389830508474576	0.097457627118644	0.5466101694915254	0.4533898305084746	0.2542372881355932	0.1228813559322034	0.1313559322033898	0.3050847457627119	0.2415254237288135	0.2754237288135593	mare
Mare1s19565g094042	SP(Sec/SPI)	0.955406	0.044594	CS pos: 22-23. VKS-DT. Pr: 0.8234	0.00	0.00	0	o	1	Endoplasmic_reticulum	0.0265	0.0008	0.0092	0.4054	0.0009	0.0007	0.5268	0.0	0.0006	0.0556	0.0	191	22086.274800000014	30.9633507853403	1.0022855834641549	-0.2984639016897081	0.7195007680491552	-0.3109947643979057	6.5818075180053714	-0.9167291818926168	20190	0.1727748691099476	0.4869109947643979	0.3193717277486911	0.0785340314136125	0.4869109947643979	0.5130890052356021	0.2670157068062827	0.1361256544502617	0.1308900523560209	0.3507853403141361	0.1989528795811518	0.225130890052356	mare
Mare1s00211g005539	OTHER	0.096061	0.903939		20.42	20.42	1	i5-27o	0	Endoplasmic_reticulum	0.9814	0.0027	0.0065	0.0001	0.108	0.0493	0.4785	0.0544	0.2934	0.0069	0.0002	532	61179.44100000018	43.44003759398496	1.0176340935991988	-0.878720520466251	0.6959447004608295	-0.8729323308270653	5.764519691467284	-10.749383113004171	16180	0.212406015037594	0.3872180451127819	0.2744360902255639	0.0639097744360902	0.3872180451127819	0.612781954887218	0.3721804511278195	0.1860902255639097	0.1860902255639097	0.25	0.1654135338345864	0.3176691729323308	mare
Mare1s21911g097560	OTHER	0.002214	0.997786		0.00	0.00	0	o	0	Extracellular	0.0004	0.0005	0.0014	0.9904	0.0076	0.0	0.0	0.0	0.0	0.0	0.0	65	7251.406800000001	67.18923076923079	1.0030661139455783	-0.5061904761904762	0.719452380952381	-0.6030769230769231	8.764944267272949	3.035749408518168	3355	0.3076923076923077	0.5692307692307693	0.2307692307692307	0.0615384615384615	0.5692307692307693	0.4307692307692308	0.3230769230769231	0.2	0.123076923076923	0.2	0.2307692307692307	0.2307692307692307	mare
Mare1s02233g031380	OTHER	0.000839	0.999161		0.00	0.00	0	o	0	Mitochondrion	0.2667	0.0878	0.2239	0.0398	0.6405	0.0023	0.0005	0.0021	0.0003	0.0005	0.0023	68	8075.611299999998	16.200147058823532	1.0070474172719934	-0.4163265306122448	0.7133560090702947	-0.413235294117647	9.675689125061036	7.139299813087577	3105	0.1764705882352941	0.5	0.2941176470588235	0.1029411764705882	0.5	0.5	0.3970588235294118	0.2647058823529412	0.1323529411764706	0.3235294117647058	0.1176470588235294	0.2647058823529411	mare
Mare1s02280g031806	SP(Sec/SPI)	0.987603	0.012397	CS pos: 19-20. IYA-DD. Pr: 0.9362	0.00	0.00	0	o	1	Extracellular	0.004	0.0001	0.0001	0.8676	0.0001	0.0016	0.1253	0.0	0.0002	0.0051	0.0	277	31956.59470000004	46.4292418772563	1.039434879175551	-1.651995798319328	0.6588707983193278	-1.6458483754512605	8.215609169006349	1.2286564395259632	1490	0.2635379061371841	0.2779783393501804	0.1913357400722021	0.0252707581227436	0.2779783393501804	0.7220216606498195	0.5595667870036102	0.2924187725631769	0.2671480144404332	0.1227436823104693	0.1083032490974729	0.3249097472924187	mare
Mare1s02289g031898	SP(Sec/SPI)	0.984666	0.015334	CS pos: 22-23. VKG-VT. Pr: 0.7971	0.00	0.00	0	o	1	Extracellular	0.0069	0.0328	0.0036	0.9347	0.0118	0.0023	0.0123	0.0	0.0013	0.0012	0.0	392	44604.49820000006	66.86533163265315	1.0253759169464132	-1.3643779992617202	0.6817128091546696	-1.3474489795918363	5.565469551086425	-8.683405518934045	24410	0.1989795918367347	0.4056122448979591	0.1658163265306122	0.0841836734693877	0.4056122448979591	0.5943877551020408	0.3163265306122448	0.1556122448979592	0.1607142857142857	0.2066326530612245	0.3443877551020408	0.2244897959183673	mare
Mare1s02299g031984	OTHER	0.000395	0.999605		0.14	0.00	0	o	0	Cytoplasm	0.0192	0.0781	0.6784	0.0004	0.0013	0.0099	0.009	0.003	0.0304	0.1888	0.0007	261	29398.75720000002	43.35295019157088	1.0115791288737717	-0.5675223214285715	0.7062276785714285	-0.576628352490421	4.697197151184081	-15.870074234348069	26025	0.2720306513409962	0.4712643678160919	0.2835249042145594	0.0804597701149425	0.4712643678160919	0.5287356321839081	0.3295019157088122	0.1379310344827586	0.1915708812260536	0.2758620689655172	0.1839080459770115	0.3256704980842911	mare
Mare1s23833g100157	SP(Sec/SPI)	0.976598	0.023402	CS pos: 21-22. VKC-DN. Pr: 0.9456	0.57	0.56	0	o	1	Endoplasmic_reticulum	0.2436	0.0035	0.014	0.3749	0.007	0.0312	0.4645	0.0002	0.0192	0.085	0.0005	222	24982.653600000016	43.360855855855846	0.9982361949474624	-0.0420671494404213	0.7292363396971691	-0.003153153153153	9.019787788391112	5.998730846311247	34755	0.2657657657657657	0.5855855855855856	0.2972972972972972	0.1396396396396396	0.5855855855855856	0.4144144144144144	0.1891891891891891	0.1126126126126126	0.0765765765765765	0.3738738738738738	0.2837837837837837	0.2117117117117117	mare
Mare1s02460g033430	SP(Sec/SPI)	0.995225	0.004775	CS pos: 20-21. TEG-AG. Pr: 0.7336	3.48	1.83	0	o	1	Extracellular	0.0	0.0	0.0008	0.9932	0.0001	0.0	0.0022	0.0	0.0	0.0037	0.0	149	16067.383399999995	21.875838926174485	0.9997421768707484	-0.0485119047619047	0.7288392857142857	-0.0530201342281879	8.928565025329593	3.106558136496636	11710	0.3825503355704698	0.5369127516778524	0.261744966442953	0.0805369127516778	0.5369127516778524	0.4630872483221476	0.1946308724832214	0.1140939597315436	0.0805369127516778	0.2684563758389262	0.2684563758389262	0.2214765100671141	mare
Mare1s02460g033432	OTHER	0.011869	0.988131		0.00	0.00	0	o	0	Cytoplasm	0.1778	0.2009	0.2943	0.096	0.2796	0.0209	0.0016	0.0892	0.0027	0.0125	0.0024	136	14812.925999999989	38.502941176470586	1.010323584551931	-0.3818974918211558	0.7118320610687023	-0.35	8.309475135803225	1.1241306249999037	4720	0.2426470588235294	0.5294117647058824	0.2573529411764705	0.0735294117647058	0.5294117647058824	0.4705882352941176	0.2352941176470588	0.1323529411764706	0.1029411764705882	0.2794117647058823	0.3014705882352941	0.1617647058823529	mare
Mare1s24658g101174	OTHER	0.000791	0.999209		0.00	0.00	0	o	0	Cytoplasm	0.1174	0.2481	0.5984	0.0003	0.0023	0.052	0.0035	0.007	0.0727	0.0146	0.0011	346	36898.153599999976	32.63757225433524	1.0233467924261692	-0.8920821114369502	0.6904189359028068	-0.8713872832369934	5.017598533630371	-18.547570458697123	6990	0.2774566473988439	0.4450867052023121	0.2630057803468208	0.0520231213872832	0.4450867052023121	0.5549132947976878	0.3236994219653179	0.1502890173410404	0.1734104046242774	0.2023121387283236	0.3352601156069364	0.2716763005780346	mare
Mare1s25295g101952	OTHER	0.001953	0.998047		0.00	0.00	0	o	0	Extracellular	0.0045	0.0139	0.0813	0.8037	0.0987	0.0003	0.0	0.0019	0.0	0.0001	0.0	83	9207.545299999994	77.83855421686748	1.0093838481338482	-0.7399267399267401	0.7075824175824176	-0.8518072289156629	8.84398250579834	3.929453105480047	3480	0.3132530120481928	0.5060240963855421	0.1927710843373494	0.0481927710843373	0.5060240963855421	0.4939759036144578	0.3132530120481928	0.1927710843373494	0.1204819277108433	0.1686746987951807	0.2771084337349397	0.2048192771084337	mare
Mare1s25729g102470	OTHER	0.004151	0.995849		0.01	0.00	0	o	0	Extracellular	0.0467	0.1928	0.2849	0.4206	0.0458	0.0197	0.0026	0.0008	0.0078	0.0235	0.0015	212	23076.983900000032	26.50099056603773	0.9994489795918368	-0.37135955831608	0.7187094547964115	-0.3844339622641511	8.502751350402832	3.790517078616375	46130	0.4056603773584906	0.5283018867924528	0.2264150943396226	0.0943396226415094	0.5283018867924528	0.4716981132075472	0.1886792452830188	0.1084905660377358	0.080188679245283	0.25	0.2641509433962264	0.160377358490566	mare
Mare1s02832g036556	SP(Sec/SPI)	0.988588	0.011412	CS pos: 19-20. IYA-DD. Pr: 0.9370	0.00	0.00	0	o	1	Extracellular	0.0031	0.0001	0.0001	0.8857	0.0001	0.0019	0.1061	0.0	0.0002	0.0058	0.0	274	31464.93130000004	43.40364963503649	1.0388511230907458	-1.6667020711630378	0.6583749336165693	-1.6602189781021868	8.688097953796387	3.2275300674299814	1490	0.2773722627737226	0.2700729927007299	0.1861313868613138	0.0255474452554744	0.2700729927007299	0.7299270072992701	0.551094890510949	0.291970802919708	0.2591240875912409	0.1167883211678832	0.1131386861313868	0.3065693430656934	mare
Mare1s00284g007024	SP(Sec/SPI)	0.962913	0.037087	CS pos: 27-28. CGA-GV. Pr: 0.6736	0.23	0.00	0	o	1	Endoplasmic_reticulum	0.4855	0.0024	0.0019	0.0558	0.0311	0.0035	0.7511	0.0032	0.1315	0.0191	0.0004	489	56816.380100000046	33.7683844580777	1.0091671378968254	-0.5931227863046045	0.7097107438016529	-0.5895705521472379	7.158098030090333	-0.7174053403669802	37945	0.1820040899795501	0.4846625766871166	0.2597137014314928	0.130879345603272	0.4846625766871166	0.5153374233128835	0.3190184049079754	0.1697341513292433	0.1492842535787321	0.3210633946830266	0.2229038854805726	0.2678936605316973	mare
Mare1s02940g037518	OTHER	0.429774	0.570226		11.30	11.28	0	o	0	Golgi_apparatus	0.5968	0.0098	0.0019	0.1253	0.0316	0.0376	0.2843	0.0007	0.4216	0.0857	0.0014	730	84926.58400000018	51.70306849315086	1.0069935275080906	-0.9545221674876848	0.7089773399014777	-0.9368493150684924	6.141703224182128	-17.98233090899909	103405	0.2068493150684931	0.4767123287671233	0.2013698630136986	0.1698630136986301	0.4767123287671233	0.5232876712328767	0.3027397260273972	0.1671232876712328	0.1356164383561643	0.2657534246575342	0.2684931506849315	0.2041095890410958	mare
Mare1s03107g038872	SP(Sec/SPI)	0.99894	0.00106	CS pos: 23-24. STS-NC. Pr: 0.5669	3.47	3.47	0	o	1	Extracellular	0.0006	0.0144	0.0003	0.9839	0.0	0.0003	0.0005	0.0	0.0	0.0006	0.0	387	38072.05099999996	45.02558139534883	1.009239134542706	-0.493979057591623	0.7132161555721765	-0.4733850129198964	8.92798480987549	6.903917751959552	27445	0.5271317829457364	0.5788113695090439	0.1550387596899224	0.0852713178294573	0.5788113695090439	0.4211886304909561	0.0930232558139535	0.0594315245478036	0.0335917312661498	0.1886304909560723	0.4470284237726098	0.1162790697674418	mare
Mare1s03125g039023	SP(Sec/SPI)	0.998542	0.001458	CS pos: 20-21. IKA-AP. Pr: 0.9433	0.00	0.00	0	o	1	Extracellular	0.0	0.0	0.0	0.999	0.0	0.0	0.0003	0.0	0.0	0.0006	0.0	509	53780.87960000005	22.497878192534383	1.0064386666666667	-0.4011904761904762	0.7142658730158731	-0.3862475442043223	8.215802574157717	2.001289178619025	71320	0.3889980353634578	0.5108055009823183	0.2534381139489194	0.0982318271119842	0.5108055009823183	0.4891944990176817	0.1591355599214145	0.0884086444007858	0.0707269155206286	0.2554027504911591	0.3536345776031434	0.1846758349705304	mare
Mare1s03150g039201	OTHER	0.096061	0.903939		20.42	20.42	1	i5-27o	0	Endoplasmic_reticulum	0.977	0.0038	0.0092	0.0001	0.111	0.0511	0.4641	0.054	0.2979	0.0085	0.0003	532	61107.22930000023	43.75921052631579	1.0172789083128473	-0.8806180536730821	0.6967226890756303	-0.8748120300751858	5.709726905822754	-12.71667912967942	14690	0.2180451127819548	0.3834586466165414	0.268796992481203	0.0676691729323308	0.3834586466165414	0.6165413533834586	0.3721804511278195	0.1860902255639097	0.1860902255639097	0.2462406015037593	0.1672932330827067	0.3082706766917293	mare
Mare1s03268g040174	SP(Sec/SPI)	0.99676	0.00324	CS pos: 20-21. TFA-IP. Pr: 0.9595	1.16	0.02	0	o	1	Extracellular	0.0001	0.0	0.0001	0.9871	0.0	0.0	0.0033	0.0	0.0	0.0094	0.0	150	17401.430500000002	29.99733333333332	0.9968480243161096	-0.4120197044334975	0.7251330049261083	-0.4019999999999999	8.756176567077638	2.227972707497946	31985	0.2733333333333333	0.52	0.2533333333333333	0.1866666666666666	0.52	0.48	0.2066666666666666	0.1266666666666666	0.08	0.3533333333333333	0.2466666666666667	0.1866666666666666	mare
Mare1s03374g040965	SP(Sec/SPI)	0.9358	0.0642	CS pos: 24-25. IKS-DL. Pr: 0.6528	0.78	0.36	0	o	1	Extracellular	0.0005	0.0001	0.0009	0.9963	0.0005	0.0002	0.0008	0.0	0.0001	0.0012	0.0	108	11871.859599999992	52.40657407407407	0.9957513227513228	0.300138696255201	0.7386962552011095	0.2833333333333334	8.764428520202639	2.148379663755586	12740	0.3055555555555555	0.5648148148148148	0.3055555555555555	0.1018518518518518	0.5648148148148148	0.4351851851851852	0.1759259259259259	0.1111111111111111	0.0648148148148148	0.3703703703703703	0.3055555555555555	0.2222222222222222	mare
Mare1s03374g040966	OTHER	0.000875	0.999125		0.02	0.01	0	o	0	Mitochondrion	0.0564	0.021	0.3043	0.1002	0.5018	0.009	0.0016	0.021	0.0019	0.0084	0.0307	189	20799.1633	31.348148148148148	1.0008503968253968	-0.4598602484472049	0.7198291925465838	-0.4513227513227514	9.443731880187986	9.115367181120384	21805	0.3597883597883597	0.4973544973544973	0.2275132275132275	0.1269841269841269	0.4973544973544973	0.5026455026455026	0.2222222222222222	0.1481481481481481	0.074074074074074	0.2645502645502645	0.2804232804232804	0.1322751322751322	mare
Mare1s03404g041172	SP(Sec/SPI)	0.996178	0.003822	CS pos: 20-21. IHA-AP. Pr: 0.9656	0.00	0.00	0	o	1	Extracellular	0.0003	0.0002	0.0003	0.989	0.0001	0.0003	0.0039	0.0	0.0	0.0062	0.0	374	40715.28650000001	28.93561497326204	1.0058600456621003	-0.5179636082075106	0.7121564072783586	-0.5163101604278082	9.415817070007323	15.126968987548814	54235	0.3449197860962567	0.5	0.2540106951871658	0.1122994652406417	0.5	0.5	0.2192513368983957	0.141711229946524	0.0775401069518716	0.2593582887700535	0.2994652406417112	0.2005347593582888	mare
Mare1s03418g041270	SP(Sec/SPI)	0.978524	0.021476	CS pos: 22-23. NNA-RT. Pr: 0.3387	0.00	0.00	0	o	1	Extracellular	0.0003	0.0002	0.0	0.9926	0.0	0.0001	0.0068	0.0	0.0	0.0002	0.0	312	34369.83219999995	43.65929487179486	1.027887042275656	-1.116519311307585	0.6763517915309446	-1.1176282051282027	9.147757530212402	8.212030210408948	11920	0.2532051282051282	0.4487179487179487	0.2243589743589743	0.0576923076923076	0.4487179487179487	0.5512820512820512	0.3653846153846153	0.2051282051282051	0.1602564102564102	0.1538461538461538	0.2339743589743589	0.2692307692307692	mare
Mare1s03447g041494	SP(Sec/SPI)	0.995733	0.004267	CS pos: 20-21. ANA-DD. Pr: 0.9490	0.00	0.00	0	o	1	Extracellular	0.0009	0.0015	0.0111	0.7969	0.0049	0.0012	0.1238	0.0012	0.0004	0.059	0.0	209	22648.69759999999	39.95842105263159	1.0048373214285715	-0.3788515406162465	0.7198599439775911	-0.3822966507177031	4.602730751037597	-11.857058366325326	23170	0.3253588516746411	0.5119617224880383	0.2583732057416268	0.0956937799043062	0.5119617224880383	0.4880382775119617	0.2200956937799043	0.0909090909090909	0.1291866028708134	0.291866028708134	0.3349282296650717	0.1818181818181818	mare
Mare1s03464g041635	SP(Sec/SPI)	0.985188	0.014812	CS pos: 22-23. NNA-RT. Pr: 0.3338	0.00	0.00	0	o	1	Extracellular	0.0011	0.0002	0.0	0.9841	0.0001	0.0002	0.0153	0.0	0.0	0.0001	0.0	321	34989.36999999996	42.28504672897197	1.0291302655677657	-1.1416817359855336	0.675253164556962	-1.1423676012461026	9.140214729309085	8.210304128318775	11920	0.2803738317757009	0.4454828660436136	0.2149532710280373	0.0529595015576324	0.4454828660436136	0.5545171339563862	0.3613707165109034	0.2024922118380062	0.1588785046728972	0.1433021806853582	0.2523364485981308	0.2803738317757009	mare
Mare1s00406g009291	SP(Sec/SPI)	0.995435	0.004565	CS pos: 20-21. TNA-AS. Pr: 0.7773	0.00	0.00	0	o	1	Extracellular	0.0168	0.0001	0.0006	0.7397	0.0021	0.0008	0.2148	0.0002	0.0002	0.0416	0.0	190	21283.2289	36.84899999999998	1.0164761247040253	-0.5078764478764479	0.6988185328185328	-0.4821052631578953	5.715183448791504	-2.801020486791508	5960	0.2421052631578947	0.4736842105263159	0.3473684210526316	0.0578947368421052	0.4736842105263159	0.5263157894736842	0.3421052631578947	0.1684210526315789	0.1736842105263157	0.2789473684210526	0.1736842105263157	0.368421052631579	mare
Mare1s00409g009347	SP(Sec/SPI)	0.985874	0.014126	CS pos: 21-22. VKC-DN. Pr: 0.9655	0.03	0.03	0	o	1	Extracellular	0.0211	0.005	0.0239	0.5205	0.008	0.0032	0.2643	0.0008	0.0034	0.1707	0.0001	211	23758.9527	44.53511848341231	1.0008936822253656	-0.1738557558945909	0.7247711511789181	-0.1777251184834123	8.168740653991701	1.0643727382904231	33140	0.2654028436018957	0.5639810426540284	0.2796208530805687	0.1421800947867298	0.5639810426540284	0.4360189573459715	0.2180094786729857	0.1184834123222748	0.0995260663507109	0.3459715639810427	0.2748815165876777	0.2037914691943128	mare
Mare1s00041g001477	SP(Sec/SPI)	0.98828	0.01172	CS pos: 20-21. TEG-MN. Pr: 0.8994	0.12	0.12	0	o	1	Extracellular	0.0008	0.0003	0.0118	0.9055	0.003	0.0004	0.0406	0.0008	0.0001	0.0375	0.0	180	19611.48140000001	33.90999999999998	1.005410470620997	-0.1741224489795918	0.7197142857142858	-0.1694444444444445	8.533954048156737	2.0824361688584183	6210	0.2833333333333333	0.5277777777777778	0.2722222222222222	0.0777777777777777	0.5277777777777778	0.4722222222222222	0.2166666666666666	0.1222222222222222	0.0944444444444444	0.2888888888888888	0.2722222222222222	0.1777777777777777	mare
Mare1s00041g001478	SP(Sec/SPI)	0.988198	0.011802	CS pos: 20-21. TEG-MN. Pr: 0.8960	0.42	0.42	0	i	1	Extracellular	0.0	0.0	0.0	0.9995	0.0001	0.0	0.0005	0.0	0.0	0.0	0.0	76	8137.3461	40.59210526315788	1.0030453091684437	-0.044466800804829	0.7243460764587524	0.0407894736842103	8.932368659973147	1.2490875063178253	1490	0.381578947368421	0.5263157894736842	0.2763157894736842	0.0921052631578947	0.5263157894736842	0.4736842105263157	0.1842105263157894	0.1184210526315789	0.0657894736842105	0.25	0.2763157894736842	0.2368421052631578	mare
Mare1s00041g001479	SP(Sec/SPI)	0.988198	0.011802	CS pos: 20-21. TEG-MN. Pr: 0.8960	0.09	0.09	0	o	1	Extracellular	0.0008	0.0002	0.009	0.9173	0.0022	0.0005	0.0407	0.0004	0.0001	0.0296	0.0	180	19608.437800000007	36.28666666666665	1.005533277638541	-0.2026938775510204	0.7193142857142857	-0.1972222222222223	8.534663200378418	2.11175041012887	6210	0.2888888888888888	0.5222222222222223	0.2666666666666666	0.0833333333333333	0.5222222222222223	0.4777777777777777	0.2222222222222222	0.1277777777777777	0.0944444444444444	0.2833333333333333	0.2722222222222222	0.1777777777777777	mare
Mare1s00041g001480	SP(Sec/SPI)	0.993633	0.006367	CS pos: 20-21. TEG-AG. Pr: 0.7321	0.98	0.87	0	o	1	Extracellular	0.0003	0.0002	0.0081	0.8613	0.0018	0.0016	0.0258	0.0004	0.001	0.0997	0.0	174	19001.803500000013	32.683908045977006	1.0028090909090903	-0.1064243448858833	0.7228994082840235	-0.0758620689655172	8.550200080871583	2.058646450390832	4720	0.3448275862068966	0.4999999999999999	0.2586206896551724	0.0804597701149425	0.4999999999999999	0.5	0.2298850574712644	0.1264367816091954	0.1034482758620689	0.2758620689655172	0.2298850574712643	0.1954022988505747	mare
Mare1s04142g046263	OTHER	0.000632	0.999368		0.00	0.00	0	i	0	Mitochondrion	0.1612	0.3189	0.0694	0.1683	0.3755	0.0267	0.0017	0.0051	0.0108	0.0236	0.0001	78	8814.522699999994	84.00769230769227	1.0106915113871635	-0.9966731898238748	0.6983561643835617	-1.0615384615384618	4.507354927062988	-5.853676334477843	1615	0.2564102564102564	0.4102564102564103	0.1794871794871795	0.0641025641025641	0.4102564102564103	0.5897435897435898	0.2564102564102564	0.1025641025641025	0.1538461538461538	0.1923076923076923	0.282051282051282	0.141025641025641	mare
Mare1s04304g047316	SP(Sec/SPI)	0.981431	0.018569	CS pos: 22-23. CKA-DF. Pr: 0.9288	0.00	0.00	0	o	1	Extracellular	0.0002	0.0005	0.0006	0.9908	0.0001	0.0001	0.004	0.0	0.0	0.0038	0.0	271	29818.783599999995	16.74059040590405	1.004691839331152	-0.6258861439312566	0.7175617615467239	-0.6269372693726941	6.125901985168456	-4.9819904732287945	26650	0.3062730627306273	0.4981549815498154	0.1955719557195572	0.1328413284132841	0.4981549815498154	0.5018450184501845	0.2619926199261992	0.1402214022140221	0.1217712177121771	0.2583025830258302	0.3099630996309963	0.1217712177121771	mare
Mare1s04425g048048	SP(Sec/SPI)	0.996074	0.003926	CS pos: 20-21. INA-AP. Pr: 0.9684	0.00	0.00	0	o	1	Extracellular	0.0002	0.0001	0.0002	0.991	0.0001	0.0002	0.0031	0.0	0.0	0.0053	0.0	374	40705.2188	30.350294117647056	1.0067096216568818	-0.5266356949283779	0.7105032907471933	-0.5248663101604283	9.37907009124756	15.056621725592096	58705	0.3449197860962567	0.5026737967914439	0.2593582887700535	0.1096256684491978	0.5026737967914439	0.4973262032085561	0.2192513368983957	0.1390374331550802	0.0802139037433155	0.2647058823529412	0.3074866310160428	0.2058823529411764	mare
Mare1s00455g010085	OTHER	0.000984	0.999016		0.00	0.00	0	o	0	Extracellular	0.0193	0.0361	0.0185	0.8593	0.0439	0.0025	0.0001	0.0367	0.0	0.0028	0.0	78	8759.175599999995	36.5602564102564	1.0045001725327811	-0.1428571428571428	0.7218003913894325	-0.1538461538461538	7.855295372009277	0.367156361064735	3105	0.1923076923076923	0.5384615384615385	0.282051282051282	0.0897435897435897	0.5384615384615385	0.4615384615384615	0.282051282051282	0.1538461538461538	0.1282051282051282	0.3461538461538461	0.2179487179487179	0.141025641025641	mare
Mare1s00455g010092	SP(Sec/SPI)	0.98381	0.01619	CS pos: 22-23. AEG-TG. Pr: 0.5859	0.02	0.02	0	o	1	Extracellular	0.0002	0.0	0.0004	0.9521	0.0008	0.0001	0.0401	0.0	0.0	0.0065	0.0	175	18900.64720000001	23.864571428571416	1.007539658634538	-0.2363025210084033	0.7167142857142856	-0.1868571428571428	9.097730064392092	5.094689783968807	1740	0.3485714285714285	0.4971428571428571	0.2857142857142857	0.0628571428571428	0.4971428571428571	0.5028571428571429	0.2285714285714285	0.1371428571428571	0.0914285714285714	0.2628571428571428	0.24	0.2342857142857142	mare
Mare1s04642g049399	SP(Sec/SPI)	0.988565	0.011435	CS pos: 23-24. AEG-TG. Pr: 0.5755	0.01	0.01	0	o	1	Extracellular	0.0002	0.0	0.0018	0.9686	0.0007	0.0	0.0246	0.0001	0.0	0.0041	0.0	179	19110.789200000007	23.481564245810045	1.0075030112044818	-0.2123152709359606	0.7174466338259441	-0.1670391061452513	8.791376304626464	3.0965894713657995	1740	0.3575418994413408	0.5027932960893855	0.2849162011173184	0.0558659217877095	0.5027932960893855	0.4972067039106145	0.223463687150838	0.1284916201117318	0.0949720670391061	0.2625698324022346	0.2625698324022346	0.217877094972067	mare
Mare1s00470g010319	SP(Sec/SPI)	0.84058	0.15942	CS pos: 25-26. VTC-SN. Pr: 0.4417	0.00	0.00	0	o	1	Extracellular	0.0997	0.0045	0.0058	0.6765	0.0109	0.0418	0.0823	0.0025	0.0347	0.1406	0.0005	217	24369.29130000002	47.95345622119815	1.005170157967033	-0.4407008086253369	0.7172843665768194	-0.4778801843317974	6.957342720031738	-0.8090696467208005	26720	0.2857142857142857	0.4654377880184331	0.2396313364055299	0.1013824884792626	0.4654377880184331	0.5345622119815668	0.2534562211981567	0.1382488479262673	0.1152073732718894	0.271889400921659	0.2764976958525346	0.184331797235023	mare
