id,seq_len,gravy,tiny,small,aliphatic,aromatic,non_polar,polar,charged,basic,acidic,helix,turn,sheet
Minc3s00235g08213,383,-0.7381201044386421,0.2767624020887729,0.43080939947780683,0.2297650130548303,0.11488250652741513,0.43080939947780683,0.5691906005221933,0.2558746736292428,0.17754569190600522,0.0783289817232376,0.23759791122715407,0.2532637075718016,0.17754569190600522
Minc3s00235g08227,222,-0.13378378378378378,0.2702702702702703,0.5765765765765766,0.27477477477477474,0.12612612612612611,0.5765765765765766,0.42342342342342343,0.23873873873873874,0.13063063063063063,0.10810810810810811,0.3198198198198198,0.2072072072072072,0.26576576576576577
Minc3s00248g08522,360,-0.4575000000000003,0.2972222222222222,0.5277777777777778,0.3111111111111111,0.10555555555555556,0.5277777777777778,0.4722222222222222,0.2861111111111111,0.22777777777777777,0.058333333333333334,0.28055555555555556,0.21944444444444444,0.20833333333333334
Minc3s00251g08604,358,0.07346368715083804,0.2458100558659218,0.5782122905027933,0.2988826815642458,0.19273743016759776,0.5782122905027933,0.42178770949720673,0.20949720670391062,0.13687150837988826,0.07262569832402235,0.40223463687150834,0.23463687150837986,0.2011173184357542
Minc3s00255g08728,738,-0.2878048780487804,0.20596205962059622,0.5460704607046071,0.2764227642276423,0.16395663956639567,0.5460704607046071,0.45392953929539287,0.24796747967479676,0.12059620596205961,0.12737127371273713,0.37669376693766937,0.22357723577235772,0.23170731707317072
Minc3s00258g08772,266,-0.30827067669172975,0.22180451127819548,0.4849624060150376,0.3233082706766917,0.11654135338345864,0.4849624060150376,0.5150375939849624,0.2781954887218045,0.16165413533834586,0.11654135338345864,0.3308270676691729,0.19548872180451127,0.28195488721804507
Minc3s00265g08958,353,-0.640226628895184,0.23796033994334276,0.4815864022662889,0.26062322946175637,0.0906515580736544,0.4815864022662889,0.518413597733711,0.2351274787535411,0.1274787535410765,0.10764872521246459,0.26345609065155806,0.24362606232294615,0.23229461756373937
Minc3s00271g09093,450,0.6255555555555563,0.34444444444444444,0.66,0.33555555555555555,0.1577777777777778,0.66,0.34,0.12222222222222223,0.06666666666666667,0.05555555555555555,0.4,0.23555555555555557,0.2577777777777778
Minc3s00279g09279,287,-0.17665505226480835,0.33797909407665505,0.5609756097560975,0.27526132404181186,0.09059233449477352,0.5609756097560975,0.43902439024390244,0.24390243902439024,0.12195121951219512,0.12195121951219512,0.2682926829268293,0.23693379790940766,0.29268292682926833
Minc3s00285g09401,558,-0.5073476702508956,0.27956989247311825,0.492831541218638,0.22759856630824374,0.16308243727598568,0.492831541218638,0.507168458781362,0.25806451612903225,0.14336917562724014,0.11469534050179211,0.2992831541218638,0.24014336917562723,0.18100358422939067
Minc3s00285g09402,446,-0.5224215246636773,0.3094170403587444,0.5269058295964125,0.23991031390134532,0.06502242152466368,0.5269058295964125,0.4730941704035875,0.21973094170403587,0.14349775784753363,0.07623318385650224,0.226457399103139,0.34977578475336324,0.19506726457399104
Minc3s00306g09807,534,-0.6415730337078642,0.36329588014981273,0.5449438202247191,0.1797752808988764,0.09925093632958802,0.5449438202247191,0.4550561797752809,0.13857677902621723,0.08426966292134831,0.054307116104868915,0.16853932584269665,0.4101123595505618,0.18726591760299624
Minc3s00306g09811,391,-0.8621483375959078,0.23785166240409206,0.4296675191815857,0.22250639386189258,0.10230179028132991,0.4296675191815857,0.5703324808184144,0.329923273657289,0.1867007672634271,0.14322250639386191,0.2659846547314578,0.23785166240409208,0.21994884910485935
Minc3s00313g09966,426,-0.24507042253521177,0.22065727699530518,0.5023474178403756,0.312206572769953,0.09389671361502348,0.5023474178403756,0.49765258215962443,0.284037558685446,0.13615023474178403,0.14788732394366197,0.3427230046948357,0.22769953051643194,0.2605633802816901
Minc3s00314g09993,107,-0.2570093457943925,0.24299065420560748,0.5607476635514018,0.2897196261682243,0.08411214953271028,0.5607476635514018,0.43925233644859807,0.308411214953271,0.16822429906542055,0.14018691588785046,0.3177570093457944,0.22429906542056074,0.27102803738317754
Minc3s00323g10213,469,-0.25266524520255873,0.2878464818763326,0.5394456289978679,0.31769722814498935,0.09168443496801706,0.5394456289978679,0.4605543710021322,0.255863539445629,0.1279317697228145,0.1279317697228145,0.29850746268656714,0.2281449893390192,0.27078891257995735
Minc3s00323g10214,653,-0.9911179173047459,0.22664624808575803,0.44869831546707506,0.226646248085758,0.07197549770290965,0.44869831546707506,0.5513016845329249,0.36447166921898927,0.17151607963246557,0.19295558958652373,0.23124042879019907,0.22817764165390506,0.2787136294027565
Minc3s00330g10342,68,-0.11470588235294121,0.27941176470588236,0.6470588235294117,0.27941176470588236,0.1323529411764706,0.6470588235294117,0.3529411764705882,0.25,0.16176470588235295,0.08823529411764706,0.29411764705882354,0.23529411764705882,0.3529411764705882
Minc3s00338g10493,495,-0.47717171717171675,0.2828282828282828,0.46262626262626266,0.27070707070707073,0.11313131313131314,0.46262626262626266,0.5373737373737374,0.26262626262626265,0.15353535353535352,0.1090909090909091,0.2888888888888889,0.2626262626262626,0.19797979797979798
Minc3s00340g10534,611,-0.22667757774140804,0.23567921440261866,0.5286415711947627,0.28314238952536824,0.1227495908346972,0.5286415711947627,0.47135842880523726,0.24877250409165302,0.1342062193126023,0.11456628477905073,0.34042553191489366,0.23895253682487727,0.24386252045826512
Minc3s00340g10540,297,-0.5777777777777784,0.21885521885521886,0.45454545454545453,0.25252525252525254,0.08754208754208753,0.45454545454545453,0.5454545454545454,0.3400673400673401,0.20202020202020202,0.13804713804713803,0.2962962962962963,0.20875420875420875,0.24915824915824916
Minc3s00340g10548,187,-0.05614973262032076,0.24064171122994654,0.5187165775401069,0.3529411764705883,0.058823529411764705,0.5187165775401069,0.48128342245989303,0.2727272727272727,0.13903743315508021,0.13368983957219252,0.34759358288770054,0.1925133689839572,0.29946524064171126
Minc3s00342g10604,749,-0.4943925233644847,0.2750333778371161,0.5180240320427236,0.2389853137516689,0.13351134846461948,0.5180240320427236,0.4819759679572764,0.2630173564753004,0.15086782376502,0.11214953271028037,0.2977303070761015,0.25500667556742324,0.22429906542056074
Minc3s00346g10689,427,-0.22669789227166331,0.21545667447306793,0.5058548009367682,0.30913348946135827,0.09601873536299767,0.5058548009367682,0.49414519906323184,0.2810304449648712,0.13114754098360656,0.14988290398126464,0.34426229508196726,0.22482435597189698,0.2646370023419204
Minc3s00349g10761,256,-0.8078125000000002,0.25390625,0.4453125,0.23046875,0.09765625,0.4453125,0.5546875,0.33203125,0.18359375,0.1484375,0.25390625,0.2421875,0.20703125
Minc3s00361g10971,386,-0.4696891191709849,0.2072538860103627,0.5155440414507771,0.27461139896373055,0.11917098445595856,0.5155440414507771,0.4844559585492228,0.3290155440414508,0.1606217616580311,0.16839378238341968,0.32642487046632124,0.1761658031088083,0.3031088082901554
Minc3s00361g10974,602,-0.32857142857142857,0.2857142857142857,0.49003322259136217,0.28239202657807305,0.10299003322259136,0.49003322259136217,0.5099667774086379,0.2574750830564784,0.14285714285714285,0.11461794019933555,0.30730897009966773,0.24750830564784054,0.2026578073089701
Minc3s00361g10991,198,-0.39292929292929313,0.25757575757575757,0.5,0.27272727272727276,0.10606060606060608,0.5,0.5,0.30808080808080807,0.1414141414141414,0.16666666666666669,0.31313131313131315,0.23737373737373735,0.2272727272727273
Minc3s00375g11217,466,-0.17510729613733933,0.27038626609442057,0.5429184549356224,0.30042918454935624,0.12446351931330471,0.5429184549356224,0.4570815450643777,0.2811158798283262,0.1587982832618026,0.1223175965665236,0.3283261802575107,0.19527896995708155,0.2296137339055794
Minc3s00386g11430,237,-1.2755274261603373,0.25316455696202533,0.40084388185654013,0.1729957805907173,0.07594936708860758,0.40084388185654013,0.5991561181434599,0.3924050632911392,0.17721518987341772,0.2151898734177215,0.1561181434599156,0.2616033755274262,0.270042194092827
Minc3s00396g11583,471,0.2426751592356685,0.22717622080679406,0.5987261146496815,0.31210191082802546,0.1762208067940552,0.5987261146496815,0.4012738853503185,0.2229299363057325,0.12314225053078556,0.09978768577494693,0.42250530785562634,0.2059447983014862,0.22929936305732485
Minc3s00399g11642,519,-0.3416184971098272,0.27552986512524086,0.5067437379576107,0.3005780346820809,0.11368015414258187,0.5067437379576107,0.4932562620423892,0.2928709055876686,0.1445086705202312,0.14836223506743737,0.3198458574181117,0.2119460500963391,0.2658959537572254
Minc3s00399g11648,481,-0.17401247401247433,0.26403326403326405,0.5446985446985447,0.31392931392931395,0.12474012474012475,0.5446985446985447,0.4553014553014553,0.2390852390852391,0.13513513513513514,0.10395010395010396,0.32224532224532226,0.22661122661122662,0.2681912681912682
Minc3s00402g11708,179,-0.5720670391061454,0.34078212290502796,0.4748603351955307,0.2905027932960894,0.0782122905027933,0.4748603351955307,0.5251396648044693,0.17318435754189945,0.09497206703910616,0.0782122905027933,0.24022346368715086,0.24581005586592178,0.26256983240223464
Minc3s00405g11763,622,-0.34549839228295887,0.2459807073954984,0.495176848874598,0.2990353697749196,0.0932475884244373,0.495176848874598,0.5048231511254019,0.30064308681672025,0.16237942122186494,0.1382636655948553,0.3086816720257235,0.1913183279742765,0.2572347266881029
Minc3s00408g11805,566,-0.32862190812720826,0.2332155477031802,0.5229681978798586,0.28975265017667845,0.1166077738515901,0.5229681978798586,0.47703180212014135,0.27385159010600707,0.15371024734982333,0.12014134275618375,0.3091872791519435,0.2137809187279152,0.2420494699646643
Minc3s00411g11852,227,-0.42158590308370053,0.2599118942731278,0.5022026431718062,0.28634361233480177,0.07929515418502203,0.5022026431718062,0.49779735682819387,0.29074889867841414,0.13656387665198239,0.15418502202643172,0.28193832599118945,0.23348017621145373,0.2599118942731278
Minc3s00411g11853,125,-0.30560000000000015,0.384,0.5599999999999999,0.26399999999999996,0.16,0.5599999999999999,0.44,0.28800000000000003,0.16,0.128,0.264,0.184,0.248
Minc3s00413g11907,350,-0.6245714285714289,0.19999999999999998,0.4914285714285714,0.22571428571428573,0.1542857142857143,0.4914285714285714,0.5085714285714286,0.3171428571428571,0.18,0.13714285714285715,0.32285714285714284,0.22857142857142854,0.26285714285714284
Minc3s00413g11908,188,0.013829787234042457,0.23404255319148934,0.526595744680851,0.35106382978723405,0.1276595744680851,0.526595744680851,0.473404255319149,0.22340425531914893,0.14361702127659576,0.0797872340425532,0.3829787234042553,0.23404255319148937,0.26595744680851063
Minc3s00414g11912,253,-0.21976284584980232,0.2490118577075099,0.5533596837944663,0.2490118577075099,0.1857707509881423,0.5533596837944663,0.4466403162055336,0.26086956521739135,0.16600790513833993,0.09486166007905139,0.34782608695652173,0.22529644268774704,0.21739130434782608
Minc3s00417g11966,439,-0.14009111617312095,0.26651480637813213,0.562642369020501,0.316628701594533,0.10022779043280182,0.562642369020501,0.43735763097949887,0.2437357630979499,0.1252847380410023,0.1184510250569476,0.3348519362186788,0.22779043280182232,0.26195899772209563
Minc3s00418g11986,287,-0.173170731707317,0.33797909407665505,0.5644599303135889,0.2787456445993032,0.09059233449477352,0.5644599303135889,0.4355400696864111,0.2439024390243902,0.12195121951219512,0.12195121951219512,0.2682926829268293,0.23693379790940766,0.289198606271777
Minc3s00432g12225,369,0.6642276422764234,0.22222222222222224,0.6802168021680216,0.3224932249322493,0.2113821138211382,0.6802168021680216,0.31978319783197834,0.15176151761517614,0.0975609756097561,0.05420054200542006,0.4796747967479674,0.20867208672086723,0.22764227642276422
Minc3s00448g12483,345,-0.3240579710144932,0.22318840579710145,0.5304347826086957,0.27246376811594203,0.17101449275362318,0.5304347826086957,0.4695652173913043,0.24927536231884057,0.13043478260869565,0.11884057971014492,0.3710144927536232,0.25217391304347825,0.2608695652173913
Minc3s00453g12570,344,-0.5747093023255823,0.23837209302325582,0.4680232558139535,0.2936046511627907,0.06686046511627906,0.4680232558139535,0.5319767441860466,0.3866279069767442,0.17732558139534882,0.20930232558139536,0.2819767441860465,0.1540697674418605,0.30523255813953487
Minc3s00459g12674,775,-0.5270967741935471,0.24645161290322584,0.472258064516129,0.29419354838709677,0.08903225806451615,0.472258064516129,0.5277419354838709,0.31225806451612903,0.1638709677419355,0.14838709677419354,0.2954838709677419,0.20903225806451614,0.2632258064516129
Minc3s00460g12701,161,-0.40062111801242245,0.2919254658385093,0.5031055900621119,0.2670807453416149,0.08695652173913043,0.5031055900621119,0.4968944099378882,0.2857142857142857,0.16770186335403725,0.11801242236024845,0.26086956521739135,0.2360248447204969,0.21739130434782608
Minc3s00464g12793,921,-0.09880564603691681,0.249728555917481,0.5418023887079262,0.32899022801302935,0.0977198697068404,0.5418023887079262,0.4581976112920738,0.21932681867535292,0.09446254071661238,0.1248642779587405,0.32899022801302935,0.21606948968512488,0.2931596091205212
Minc3s00465g12797,267,-0.27565543071161086,0.2134831460674157,0.5468164794007491,0.250936329588015,0.14232209737827717,0.5468164794007491,0.45318352059925093,0.23220973782771534,0.13108614232209737,0.10112359550561797,0.3445692883895131,0.24719101123595505,0.2172284644194757
Minc3s00475g12978,506,-0.3328063241106718,0.3181818181818182,0.46047430830039526,0.2845849802371541,0.08300395256916995,0.46047430830039526,0.5395256916996047,0.2233201581027668,0.11264822134387353,0.11067193675889328,0.27667984189723316,0.2648221343873518,0.25494071146245056
Minc3s00477g13000,277,-0.2805054151624551,0.22743682310469313,0.5451263537906137,0.2851985559566787,0.1371841155234657,0.5451263537906137,0.4548736462093863,0.20577617328519857,0.11552346570397112,0.09025270758122744,0.35018050541516244,0.2707581227436823,0.23826714801444043
Minc3s00481g13073,725,-0.3020689655172405,0.2827586206896552,0.48551724137931035,0.2937931034482759,0.12827586206896552,0.48551724137931035,0.5144827586206897,0.2096551724137931,0.12,0.0896551724137931,0.3255172413793104,0.23724137931034484,0.263448275862069
Minc3s00481g13078,412,-0.3033980582524274,0.2621359223300971,0.5072815533980581,0.27427184466019416,0.11893203883495145,0.5072815533980581,0.49271844660194175,0.30097087378640774,0.13349514563106796,0.16747572815533981,0.31796116504854366,0.21359223300970873,0.2645631067961165
Minc3s00484g13118,509,-0.04322200392927313,0.29469548133595286,0.5540275049115913,0.36149312377210213,0.06679764243614932,0.5540275049115913,0.44597249508840864,0.2632612966601179,0.13163064833005894,0.13163064833005894,0.3104125736738704,0.19842829076620827,0.3182711198428291
Minc3s00491g13220,563,-0.8213143872113673,0.2753108348134991,0.4103019538188277,0.21492007104795735,0.0905861456483126,0.4103019538188277,0.5896980461811724,0.24689165186500886,0.13854351687388988,0.108348134991119,0.24156305506216696,0.30728241563055064,0.1882770870337478
Minc3s00498g13332,423,-0.7122931442080368,0.22695035460992907,0.46099290780141844,0.26004728132387706,0.06855791962174942,0.46099290780141844,0.5390070921985816,0.326241134751773,0.13947990543735225,0.1867612293144208,0.2647754137115839,0.2364066193853428,0.2978723404255319
Minc3s00498g13335,352,0.03125000000000006,0.24431818181818182,0.5710227272727273,0.29261363636363635,0.19602272727272727,0.5710227272727273,0.4289772727272727,0.21306818181818182,0.13920454545454544,0.07386363636363637,0.3977272727272727,0.23579545454545453,0.19886363636363635
Minc3s00504g13424,242,-0.5714876033057852,0.20661157024793386,0.47520661157024796,0.27685950413223137,0.09504132231404959,0.47520661157024796,0.5247933884297521,0.34297520661157027,0.1487603305785124,0.19421487603305784,0.3140495867768595,0.16115702479338845,0.3181818181818182
Minc3s00505g13439,802,-0.8433915211970063,0.2481296758104738,0.40897755610972564,0.24064837905236908,0.09725685785536159,0.40897755610972564,0.5910224438902744,0.27805486284289277,0.1745635910224439,0.10349127182044887,0.2518703241895262,0.2518703241895262,0.20947630922693267
Minc3s00524g13726,510,-0.8084313725490182,0.2156862745098039,0.4392156862745098,0.2333333333333333,0.11764705882352941,0.4392156862745098,0.5607843137254902,0.3686274509803922,0.19019607843137254,0.1784313725490196,0.2647058823529412,0.2,0.2549019607843137
Minc3s00530g13800,614,-0.1434853420195442,0.247557003257329,0.5472312703583062,0.28827361563517917,0.11726384364820848,0.5472312703583062,0.4527687296416938,0.23615635179153094,0.1270358306188925,0.10912052117263843,0.34690553745928343,0.254071661237785,0.22149837133550487
Minc3s00530g13803,219,-0.2611872146118721,0.2648401826484018,0.5433789954337899,0.2831050228310502,0.1050228310502283,0.5433789954337899,0.45662100456621,0.2465753424657534,0.1278538812785388,0.1187214611872146,0.3105022831050228,0.2648401826484018,0.2328767123287671
Minc3s00530g13810,361,-0.5861495844875346,0.36288088642659283,0.5678670360110804,0.22991689750692518,0.09141274238227147,0.5678670360110804,0.43213296398891965,0.29085872576177285,0.18559556786703602,0.10526315789473684,0.22160664819944598,0.3379501385041551,0.18836565096952912
Minc3s00535g13901,461,-0.6587852494576992,0.2754880694143167,0.4663774403470716,0.2603036876355748,0.07809110629067245,0.4663774403470716,0.5336225596529285,0.3036876355748373,0.1843817787418655,0.1193058568329718,0.25379609544468545,0.227765726681128,0.21475054229934923
Minc3s00536g13920,395,-0.2759493670886082,0.25316455696202533,0.5443037974683544,0.31139240506329113,0.11392405063291139,0.5443037974683544,0.45569620253164556,0.29620253164556964,0.15949367088607594,0.13670886075949368,0.3215189873417722,0.20253164556962025,0.27594936708860757
Minc3s00540g13975,616,-0.6099025974025964,0.2305194805194805,0.5081168831168831,0.24675324675324678,0.14772727272727273,0.5081168831168831,0.49188311688311687,0.3214285714285714,0.18181818181818182,0.1396103896103896,0.3198051948051948,0.20616883116883117,0.22077922077922077
Minc3s00541g13988,251,0.10278884462151401,0.3107569721115538,0.6055776892430279,0.3904382470119522,0.055776892430278883,0.6055776892430279,0.39442231075697215,0.23904382470119523,0.1195219123505976,0.11952191235059761,0.32669322709163345,0.21912350597609562,0.30278884462151395
Minc3s00541g13989,305,-0.1137704918032786,0.26229508196721313,0.5245901639344263,0.3344262295081967,0.07540983606557378,0.5245901639344263,0.47540983606557374,0.27868852459016397,0.14098360655737704,0.1377049180327869,0.30491803278688523,0.1836065573770492,0.33114754098360655
Minc3s00545g14051,227,-0.313215859030837,0.29515418502202645,0.5374449339207049,0.31277533039647576,0.07929515418502203,0.5374449339207049,0.46255506607929514,0.28634361233480177,0.16740088105726875,0.11894273127753305,0.27312775330396477,0.23348017621145378,0.2422907488986784
Minc3s00550g14126,587,-0.4798977853492333,0.3628620102214651,0.545144804088586,0.19931856899488928,0.10732538330494037,0.545144804088586,0.45485519591141393,0.1362862010221465,0.0868824531516184,0.049403747870528106,0.2061328790459966,0.39522998296422485,0.1959114139693356
Minc3s00550g14130,393,-0.8806615776081425,0.2366412213740458,0.42493638676844775,0.22137404580152673,0.10687022900763359,0.42493638676844775,0.5750636132315522,0.3435114503816794,0.19083969465648853,0.15267175572519084,0.26463104325699743,0.23155216284987273,0.21882951653944022
Minc3s00551g14161,352,-0.3656250000000003,0.22727272727272727,0.4886363636363636,0.31534090909090906,0.09659090909090909,0.4886363636363636,0.5113636363636364,0.33522727272727276,0.1789772727272727,0.15625,0.31534090909090906,0.18181818181818182,0.29829545454545453
Minc3s00563g14332,142,-0.47183098591549305,0.2535211267605634,0.4929577464788732,0.2535211267605634,0.14788732394366197,0.4929577464788732,0.5070422535211268,0.2535211267605634,0.14084507042253522,0.11267605633802816,0.33098591549295775,0.27464788732394363,0.2323943661971831
Minc3s00570g14443,327,0.2629969418960242,0.27522935779816515,0.6024464831804281,0.345565749235474,0.1620795107033639,0.6024464831804281,0.39755351681957185,0.20183486238532108,0.12538226299694188,0.0764525993883792,0.40366972477064217,0.21406727828746178,0.21712538226299694
Minc3s00580g14584,111,0.020720720720720766,0.33333333333333337,0.5585585585585585,0.2882882882882883,0.16216216216216217,0.5585585585585585,0.4414414414414414,0.16216216216216217,0.10810810810810811,0.05405405405405406,0.34234234234234234,0.24324324324324326,0.2072072072072072
Minc3s00584g14666,590,0.07627118644067746,0.2135593220338983,0.576271186440678,0.3271186440677966,0.15932203389830507,0.576271186440678,0.423728813559322,0.22711864406779658,0.13728813559322034,0.08983050847457627,0.3983050847457627,0.1847457627118644,0.25932203389830505
Minc3s00587g14713,456,-0.23442982456140352,0.2763157894736842,0.506578947368421,0.3092105263157895,0.06359649122807018,0.506578947368421,0.493421052631579,0.29824561403508776,0.14912280701754385,0.14912280701754388,0.3026315789473685,0.21929824561403508,0.24561403508771928
Minc3s00587g14715,317,-0.5195583596214515,0.28075709779179814,0.526813880126183,0.2302839116719243,0.13564668769716087,0.526813880126183,0.47318611987381703,0.24921135646687698,0.12618296529968454,0.12302839116719244,0.2996845425867508,0.23974763406940064,0.21451104100946375
Minc3s00590g14758,410,-0.2870731707317076,0.2634146341463415,0.5121951219512195,0.275609756097561,0.12195121951219512,0.5121951219512195,0.4878048780487805,0.29268292682926833,0.13414634146341464,0.15853658536585366,0.32195121951219513,0.21951219512195122,0.25609756097560976
Minc3s00590g14762,725,-0.28993103448275775,0.2786206896551724,0.49241379310344824,0.29517241379310344,0.12827586206896552,0.49241379310344824,0.5075862068965517,0.20827586206896553,0.11586206896551725,0.09241379310344827,0.32827586206896553,0.2386206896551724,0.26620689655172414
Minc3s00597g14871,231,0.2532467532467534,0.35497835497835495,0.6536796536796537,0.31601731601731603,0.11255411255411255,0.6536796536796537,0.3463203463203463,0.16450216450216454,0.10822510822510822,0.05627705627705628,0.3246753246753247,0.24675324675324675,0.22943722943722944
Minc3s00600g14906,893,-0.553975363941767,0.2497200447928331,0.46584546472564387,0.29003359462486,0.08622620380739082,0.46584546472564387,0.5341545352743561,0.3124300111982083,0.17469204927211646,0.13773796192609183,0.2877939529675252,0.21276595744680848,0.25867861142217247
Minc3s00600g14913,232,-0.5461206896551729,0.2586206896551724,0.47413793103448276,0.24568965517241378,0.14655172413793105,0.47413793103448276,0.5258620689655172,0.2801724137931035,0.17672413793103448,0.10344827586206898,0.31034482758620685,0.19827586206896552,0.21120689655172414
Minc3s00600g14914,476,-0.49894957983193194,0.25,0.4474789915966387,0.2542016806722689,0.10714285714285714,0.4474789915966387,0.5525210084033613,0.2415966386554622,0.12605042016806722,0.11554621848739496,0.273109243697479,0.27521008403361347,0.23529411764705882
Minc3s00601g14933,500,0.29979999999999973,0.292,0.6200000000000001,0.342,0.13,0.6200000000000001,0.37999999999999995,0.17,0.08199999999999999,0.088,0.386,0.236,0.28400000000000003
Minc3s00607g15030,61,0.404918032786885,0.26229508196721313,0.639344262295082,0.3770491803278689,0.14754098360655737,0.639344262295082,0.36065573770491804,0.1639344262295082,0.11475409836065574,0.04918032786885246,0.4098360655737705,0.18032786885245902,0.2459016393442623
Minc3s00628g15304,975,-0.4728205128205114,0.29025641025641025,0.4615384615384615,0.2533333333333333,0.0841025641025641,0.4615384615384615,0.5384615384615385,0.24000000000000002,0.13025641025641027,0.10974358974358975,0.27692307692307694,0.28307692307692306,0.22564102564102564
Minc3s00629g15336,232,-1.3310344827586196,0.19827586206896552,0.353448275862069,0.2543103448275862,0.04310344827586207,0.353448275862069,0.6465517241379309,0.4051724137931034,0.22413793103448276,0.1810344827586207,0.1896551724137931,0.15086206896551724,0.3232758620689655
Minc3s00644g15549,283,-0.15512367491166082,0.2332155477031802,0.5512367491166077,0.2897526501766784,0.18374558303886926,0.5512367491166077,0.4487632508833922,0.22614840989399293,0.12014134275618374,0.10600706713780919,0.392226148409894,0.24028268551236748,0.27208480565371024
Minc3s00657g15689,251,-0.7494023904382472,0.3784860557768924,0.41832669322709165,0.19123505976095617,0.08366533864541832,0.41832669322709165,0.5816733067729084,0.2350597609561753,0.12350597609561753,0.11155378486055778,0.19920318725099603,0.29083665338645415,0.18326693227091634
Minc3s00659g15729,934,-0.6127408993576015,0.2505353319057816,0.4721627408993576,0.2773019271948608,0.0802997858672377,0.4721627408993576,0.5278372591006424,0.31905781584582443,0.14025695931477516,0.17880085653104927,0.27516059957173444,0.21199143468950749,0.31156316916488225
Minc3s00660g15744,447,-0.27785234899328914,0.22818791946308725,0.5302013422818791,0.28859060402684567,0.1319910514541387,0.5302013422818791,0.4697986577181208,0.28635346756152125,0.14541387024608501,0.14093959731543623,0.3512304250559284,0.203579418344519,0.2818791946308725
Minc3s00661g15761,852,-0.7694835680751186,0.2312206572769953,0.4577464788732394,0.23474178403755866,0.08215962441314553,0.4577464788732394,0.5422535211267606,0.24061032863849766,0.1255868544600939,0.11502347417840375,0.21948356807511735,0.2535211267605634,0.26291079812206575
Minc3s00664g15807,495,-0.494141414141414,0.2808080808080808,0.4606060606060607,0.2686868686868687,0.11313131313131314,0.4606060606060607,0.5393939393939394,0.26262626262626265,0.15353535353535352,0.1090909090909091,0.2868686868686869,0.26262626262626265,0.20202020202020204
Minc3s00668g15867,528,-0.5482954545454538,0.29924242424242425,0.42613636363636365,0.24053030303030304,0.08901515151515152,0.42613636363636365,0.5738636363636364,0.26325757575757575,0.11931818181818182,0.14393939393939392,0.25946969696969696,0.2821969696969697,0.23674242424242425
Minc3s00675g15949,108,-0.08333333333333336,0.2222222222222222,0.5,0.36111111111111105,0.05555555555555555,0.5,0.5,0.25925925925925924,0.1111111111111111,0.14814814814814814,0.35185185185185186,0.2037037037037037,0.38888888888888884
Minc3s00682g16025,406,-0.32807881773399067,0.39655172413793105,0.5049261083743842,0.3472906403940887,0.07142857142857142,0.5049261083743842,0.4950738916256158,0.11330049261083744,0.06896551724137931,0.04433497536945813,0.2315270935960591,0.2512315270935961,0.30295566502463056
Minc3s00709g16384,352,-0.17017045454545485,0.2556818181818182,0.5085227272727273,0.32954545454545453,0.09375,0.5085227272727273,0.4914772727272727,0.2897727272727273,0.17045454545454544,0.11931818181818182,0.32670454545454547,0.1875,0.26704545454545453
Minc3s00723g16540,301,-0.3053156146179404,0.22591362126245845,0.5348837209302326,0.26578073089701,0.15614617940199335,0.5348837209302326,0.46511627906976744,0.2425249169435216,0.14950166112956811,0.09302325581395349,0.34219269102990035,0.26578073089700993,0.2425249169435216
Minc3s00723g16541,287,-0.17944250871080136,0.24738675958188155,0.5609756097560976,0.24738675958188153,0.2229965156794425,0.5609756097560976,0.4390243902439025,0.21602787456445993,0.132404181184669,0.08362369337979095,0.37630662020905925,0.24738675958188155,0.20209059233449478
Minc3s00736g16677,628,-0.2770700636942676,0.21178343949044587,0.5318471337579618,0.25955414012738853,0.16719745222929938,0.5318471337579618,0.4681528662420382,0.2229299363057325,0.11464968152866242,0.10828025477707007,0.37898089171974525,0.23089171974522293,0.2229299363057325
Minc3s00745g16796,939,-0.593929712460063,0.25133120340788073,0.48029818956336534,0.27689030883919064,0.08093716719914804,0.48029818956336534,0.5197018104366348,0.31842385516506927,0.1395101171458999,0.17891373801916935,0.27582534611288606,0.21405750798722045,0.3109691160809372
Minc3s00756g16940,660,-0.38515151515151486,0.2333333333333333,0.5015151515151515,0.3015151515151515,0.09999999999999999,0.5015151515151515,0.4984848484848485,0.3106060606060606,0.17424242424242425,0.13636363636363635,0.3151515151515151,0.1893939393939394,0.2787878787878788
Minc3s00764g17036,479,-0.3210855949895613,0.2985386221294363,0.5281837160751566,0.302713987473904,0.0918580375782881,0.5281837160751566,0.47181628392484337,0.2630480167014614,0.1336116910229645,0.12943632567849686,0.2860125260960334,0.23173277661795408,0.2609603340292276
Minc3s00770g17114,513,0.15750487329434681,0.30994152046783624,0.6003898635477583,0.34307992202729043,0.13255360623781676,0.6003898635477583,0.3996101364522417,0.2124756335282651,0.1286549707602339,0.08382066276803118,0.3586744639376218,0.21832358674463936,0.28654970760233917
Minc3s00773g17155,482,-0.8923236514522803,0.23236514522821577,0.3838174273858921,0.2053941908713693,0.1099585062240664,0.3838174273858921,0.6161825726141079,0.24481327800829872,0.11618257261410787,0.12863070539419086,0.2697095435684647,0.28838174273858924,0.2136929460580913
Minc3s00778g17228,434,-0.7064516129032254,0.2695852534562212,0.4354838709677419,0.23271889400921658,0.11290322580645162,0.4354838709677419,0.5645161290322581,0.25806451612903225,0.18433179723502305,0.07373271889400922,0.24193548387096775,0.24193548387096775,0.18894009216589863
